,id,author_last,author_first,author,gender,title,year,genre,filename,sentence
297,143,Hardy,Thomas,"Hardy, Thomas",male,The Mayor of Casterbridge,1886,novel,PG143_raw.txt,"One evening of late summer, before the nineteenth century had reached one-third of its span, a young man and woman, the latter carrying a child, were approaching the large village of Weydon-Priors, in Upper Wessex, on foot."
298,43450,Whitaker,Herman,"Whitaker, Herman",male,The Settler,1906,novel,PG43450_raw.txt,"The clip of a cutting axe flushed a heron from the bosom of a reedy lake and sent him soaring in slow spirals until, at the zenith of his flight, he overlooked a vast champaign."
299,28935,Hope,Anthony,"Hope, Anthony",male,Captain Dieppe,1899,novel,PG28935_raw.txt,"To the eye of an onlooker Captain Dieppe's circumstances afforded high spirits no opportunity, and made ordinary cheerfulness a virtue which a stoic would not have disdained to own."
300,22411,Leblanc,Georgette,"Leblanc, Georgette",female,The Choice of Life,1914,novel,PG22411_raw.txt,"Here in the garden, close to the quiet house, I sit thinking of that strange meeting in the village."
301,22244,Ginther,Pemberton,"Ginther, Pemberton",unknown,Miss Pat at Artemis Lodge,1917,young adult,PG22244_raw.txt,"Bruce said he'd get a taxi, so as not to lose a minute."
302,36211,McNeile,H. C. (Herman Cyril),"McNeile, H. C. (Herman Cyril)",male,"Men, Women and Guns",1916,novel,PG36211_raw.txt,Two days ago a dear old aunt of mine asked me to describe to her what shrapnel was like.
303,37515,Warner,Anne,"Warner, Anne",female,In a Mysterious Way,1909,novel,PG37515_raw.txt,"'He moves in a mysterious way His wonders to perform,' sang Mrs. Ray, coming in from the wood-shed and proceeding to fill up the stove, with the energy which characterized her whole person."
304,3095,Stoker,Bram,"Stoker, Bram",male,The Lady of the Shroud,1909,horror,PG3095_raw.txt,A strange story comes from the Adriatic.
305,39294,Weyman,Stanley John,"Weyman, Stanley John",male,The Great House,1919,novel,PG39294_raw.txt,On an evening in March in the ’forties of last century a girl looked down on the Seine from an attic window on the Ile St. Louis.
306,32576,George,Walter Lionel,"George, Walter Lionel",male,A Novelist on Novels,1918,novel,PG32576_raw.txt,I have shown the manuscript of this book to a well-known author.
307,310,London,Jack,"London, Jack",male,Before Adam,1907,speculative fiction,PG310_raw.txt,"Often, before I learned, did I wonder whence came the multitudes of pictures that thronged my dreams; for they were pictures the like of which I had never seen in real wake-a-day life."
308,1724,Haggard,H. Rider (Henry Rider),"Haggard, H. Rider (Henry Rider)",male,Finished,1917,novel,PG1724_raw.txt,"You, my friend, into whose hand, if you live, I hope these scribblings of mine will pass one day, must well remember the 12th of April of the year 1877 at Pretoria."
309,30482,Upward,Allen,"Upward, Allen",male,The International Spy,1904,novel,PG30482_raw.txt,"A fair, delicately-molded hand, on which glittered gems worth a raja's loyalty, was extended in the direction of the sea."
310,31188,King,Charles,"King, Charles",male,"""Laramie",1889,novel,PG31188_raw.txt,The snow had gone from all the foot-hills and had long since disappeared in the broad river bottom.
311,33834,Beach,Charles Amory,"Beach, Charles Amory",male,Air Service Boys Over The Rhine,1919,young adult,PG33834_raw.txt,"Here they come back, Tom!"
312,39666,Thorne,Guy,"Thorne, Guy",male,When It Was Dark,1904,novel,PG39666_raw.txt,"Mr. Hinchcliffe, the sexton, looked up as Mr. Philemon, the clerk, unlocked the great gates of open ironwork which led into the street."
313,1207,Haggard,H. Rider (Henry Rider),"Haggard, H. Rider (Henry Rider)",male,Nada the Lily,1892,novel,PG1207_raw.txt,Some years since—it was during the winter before the Zulu War—a White Man was travelling through Natal.
314,35787,Phillips,Henry Wallace,"Phillips, Henry Wallace",male,Plain Mary Smith,1905,satire,PG35787_raw.txt,Old Foster used to say the reason some women married men they entirely should not was because nature tried to even up all round.
315,28728,Duffield,J. W.,"Duffield, J. W.",unknown,Bert Wilson on the Gridiron,1914,young adult,PG28728_raw.txt,"""HOLD 'em! Hold 'em! Buck up, fellows."
316,45141,Lynde,Francis,"Lynde, Francis",male,Pirates' Hope,1922,novel,PG45141_raw.txt,"TO those who knew him best and had known him longest, Bonteck Van Dyck, sometime captain of his university eleven, a ball player with the highest batting average on the university nine, a large-lettered star in everything pertaining to athletic accomplishments, and above and beyond this the fortunate--or unfortunate, as one chooses to view it--inheritor of the obese Van Dyck fortune, figured, like the dead kitten discovered on the ash heap by the investigative infant, as ""a perfectly good cat, spoiled."""
317,23795,Winslow,Margaret E.,"Winslow, Margaret E.",female,Katie Robertson,1885,novel,PG23795_raw.txt,"""But, mother, it isn't as if I were going away from home, like the Lloyd girls; you might have a right to cry if that were the case."""
318,19981,Duncan,Norman,"Duncan, Norman",male,Doctor Luke of the Labrador,1904,novel,PG19981_raw.txt,"A cluster of islands, lying off the cape, made the shelter of our harbour."
319,25836,Gleason,Arthur,"Gleason, Arthur",male,Young Hilda at the Wars,1915,novel,PG25836_raw.txt,Will power is grown out yonder as one of the crops.
320,17658,Goodridge Roberts,Theodore,"Goodridge Roberts, Theodore",male,The Harbor Master,1911,novel,PG17658_raw.txt,"At the back of a deep cleft in the formidable cliffs, somewhere between Cape Race to the southward and St. John's to the northward, hides the little hamlet of Chance Along."
321,41859,Tracy,Louis,"Tracy, Louis",male,The Terms of Surrender,1913,novel,PG41859_raw.txt,What's got the boys today?
322,22140,Stewart,Charles D. (Charles David),"Stewart, Charles D. (Charles David)",male,The Wrong Woman,1912,novel,PG22140_raw.txt,"Having made final inspection of the knots of her shoe-laces and the fastenings of her skirt, Janet turned toward her ""perfectly horrid"" oilcoat, which, as usual, had spent the night on the floor. "
323,16517,Maugham,W. Somerset (William Somerset),"Maugham, W. Somerset (William Somerset)",male,Liza of Lambeth,1897,novel,PG16517_raw.txt,"It was the first Saturday afternoon in August; it had been broiling hot all day, with a cloudless sky, and the sun had been beating down on the houses, so that the top rooms were like ovens; but now with the approach of evening it was cooler, and everyone in Vere Street was out of doors."
324,24574,Newman,John Henry,"Newman, John Henry",male,Loss and Gain,1848,novel,PG24574_raw.txt,"His father intended him for orders, and sent him at a proper age to a public school."
325,17446,Ayres,Ruby M. (Ruby Mildred),"Ayres, Ruby M. (Ruby Mildred)",female,The Second Honeymoon,1921,novel,PG17446_raw.txt,"James Challoner, known to his friends and intimates as Jimmy, brushed an imaginary speck of dust from the shoulder of his dinner jacket, and momentarily stopped his cheery whistling to stare at himself in the glass with critical eyes."
326,34270,Roberts,"Charles G. D., Sir","Roberts, Charles G. D., Sir",male,Barbara Ladd,1902,novel,PG34270_raw.txt,"She knew very well that she should have started earlier; but if there was one thing that could daunt her wayward and daring little spirit, it was the dark."
327,25765,Jackson,Gabrielle E. (Gabrielle Emilie),"Jackson, Gabrielle E. (Gabrielle Emilie)",female,A Dixie School Girl,1913,young adult,PG25765_raw.txt,Four straight country roads running at right angles.
328,35574,Warner,Anne,"Warner, Anne",female,Seeing France with Uncle John,1906,novel,PG35574_raw.txt,"Dear Mama: We did get off at last, about four in the afternoon, but you never imagined anything like the day we had with Uncle John."
329,29958,Cullum,Ridgwell,"Cullum, Ridgwell",male,The Law-Breakers,1914,novel,PG29958_raw.txt,There was no shade anywhere.
330,39544,Leahy,William Augustine,"Leahy, William Augustine",male,The Incendiary,1896,crime novel,PG39544_raw.txt,"It was about half-past three in the afternoon when Bertha, the housemaid, came running down the steps, with a shrill cry of ""Fire!"" and fell plump into the arms of the bake-shop girl, who had seen the smoke curling from Prof. Arnold's window and was hastening across to warn the occupants of his house."
331,41672,Fleming,May Agnes,"Fleming, May Agnes",female,A Changed Heart,1881,novel,PG41672_raw.txt,"There was nothing uncommon in its being foggy this close May evening; but it was rather provoking and ungallant of the clerk of the weather, seeing that Miss McGregor particularly desired it to be fine."
332,50169,Atherton,Gertrude Franklin Horn,"Atherton, Gertrude Franklin Horn",female,Hermia Suydam,1889,novel,PG50169_raw.txt,"When Crosby Suydam died and left exactly enough money to bury himself, his widow returned to New York, and, taking her two little girls by the hand, presented herself at the old Suydam mansion on Second Avenue."
333,24483,Drummond,Hamilton,"Drummond, Hamilton",male,The Justice of the King,1911,historical novel,PG24483_raw.txt,"All morning the King had been restless, unappeasable, captious, with little relapses unto the immobility of deep thought, and those who knew him best were probing deeply both their conscience and their conduct."
334,18219,Bailey,Temple,"Bailey, Temple",female,The Trumpeter Swan,1920,novel,PG18219_raw.txt,"It had rained all night, one of the summer rains that, beginning in a thunder-storm in Washington, had continued in a steaming drizzle until There were only four passengers in the sleeper, men all of them--two in adjoining sections in the middle of the car, a third in the drawing-room, a fourth an intermittent occupant of a berth at the end."
335,37490,Landon,Herman,"Landon, Herman",male,The Gray Phantom's Return,1922,crime novel,PG37490_raw.txt,"Patrolman Joshua Pinto, walking his beat at two o'clock in the morning, hummed a joyless tune as he turned off the Bowery and swung into East Houston Street."
336,41037,Bishop,Giles,"Bishop, Giles",male,The Marines Have Landed,1920,young adult,PG41037_raw.txt,"Dick Comstock, you’ve been fighting!"
337,6450,Cooper,James Fenimore,"Cooper, James Fenimore",male,The Prairie,1827,historical novel,PG6450_raw.txt,"I pray thee, shepherd, if that love or gold, Can in this desert place buy entertainment, Bring us where we may rest ourselves and feed."
338,51777,Goff,H. N. K. (Harriet Newell Kneeland),"Goff, H. N. K. (Harriet Newell Kneeland)",female,Other Fools and Their Doings,1880,novel,PG51777_raw.txt,“O Tam! hadst thou but been sae wise As ta’en thy ain wife Kate’s advice!”
339,24933,Wallace,Edgar,"Wallace, Edgar",male,The Man Who Knew,1918,crime novel,PG24933_raw.txt,"The room was a small one, and had been chosen for its remoteness from the dwelling rooms."
340,17396,Burnett,Frances Hodgson,"Burnett, Frances Hodgson",female,The Secret Garden,1911,novel,PG17396_raw.txt,When Mary Lennox was sent to Misselthwaite Manor to live with her uncle everybody said she was the most disagreeable-looking child ever seen.
341,18894,Evans,Larry,"Evans, Larry",male,Then I'll Come Back to You,1915,novel,PG18894_raw.txt,That year no rain had fallen for a score of days in the hill country.
342,38679,Mason,A. E. W. (Alfred Edward Woodley),"Mason, A. E. W. (Alfred Edward Woodley)",male,Miranda of the Balcony,1899,novel,PG38679_raw.txt,"The discovery made a great stir amongst the islands, and particularly at St. Mary's."
343,51579,Gale,Zona,"Gale, Zona",female,A Daughter of the Morning,1917,novel,PG51579_raw.txt,I found this paper on the cellar shelf.
344,155,Collins,Wilkie,"Collins, Wilkie",male,The Moonstone,1868,novel,PG155_raw.txt,I address these lines—written in India—to my relatives in England.
345,34202,Munn,Charles Clark,"Munn, Charles Clark",male,The Girl From Tim's Place,1906,novel,PG34202_raw.txt,Chip was very tired.
346,27454,Scott,John Reed,"Scott, John Reed",male,In Her Own Right,1911,adventure novel,PG27454_raw.txt,"""The expected has happened, I see,"" said Macloud, laying aside the paper he had been reading, and raising his hand for a servant."
347,36237,Howe,E. W. (Edgar Watson),"Howe, E. W. (Edgar Watson)",male,The Mystery of the Locks,1885,novel,PG36237_raw.txt,"Davy's Bend--a river town, a failing town, and an old town, on a dark night, with a misty rain falling, and the stars hiding from the dangerous streets and walks of the failing town down by the sluggish river which seems to be hurrying away from it, too, like its institutions and its people, and as the light of the wretched day that has just closed hurried away from it a few hours since."
